TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
126.548752834,-161.546,-19.6345,-2.02348,0.0474022,-8.55212,-2.10512,-6.55925,-0.504302,-3.61855,-0.323526,1.74443,0.902389,-1.50533,1.16241,0.896264,4.16353,3.49309,2.1096,4.66002,3.28176,1.54883
126.571972789,-129.92,-13.5008,4.96261,9.37741,-0.787313,2.88046,-3.1322,0.617825,-2.74838,-1.3618,-0.0043019,5.14296,2.75671,3.91712,0.188289,1.91008,3.23395,2.08152,0.417863,0.592115,-0.122923
126.595192744,-138.146,-11.3708,6.88971,8.90673,-0.874987,4.54853,-3.38462,0.437089,-2.99171,0.688983,-2.4347,2.59497,1.35468,1.02505,1.29025,3.1878,1.40352,2.87044,3.41149,1.39965,-1.67591
126.618412698,-152.904,-7.25737,8.28391,8.78291,-2.48205,4.0678,-0.079958,2.90114,-1.91591,-1.04921,-2.78785,3.30964,1.87123,2.56466,0.983084,3.86966,2.48858,2.97781,3.09516,-1.23586,-0.187276
126.641632653,-162.016,-6.61841,10.9747,9.73345,3.28022,5.0633,-3.81981,0.345128,-3.77667,1.84348,-2.08635,5.10994,-1.14725,1.65339,-1.40521,2.59984,0.569891,2.36885,1.03377,1.53404,1.1103
126.664852608,-151.796,-6.34414,4.60325,8.21543,-0.777458,4.7133,-4.13618,-0.40926,-2.44298,1.74179,-2.10455,3.79673,-1.97073,-0.5517,2.02938,3.20235,2.45633,1.27565,-0.972683,0.69398,-1.28869
126.688072562,-155.218,-2.79397,3.29094,7.38875,-0.350011,3.97591,-3.25575,1.86856,0.452745,2.36143,-0.63742,0.184952,-2.06883,1.03651,-0.128256,1.56401,1.26016,0.771794,0.0405687,-0.414156,-0.484043
126.711292517,-167.588,-0.292482,-0.223546,7.31518,0.40144,6.8734,0.127284,0.574483,-0.213489,-0.0366643,-1.0024,1.98011,-3.18879,-0.562383,-1.26264,1.77763,1.02795,2.50139,2.16269,0.350527,-0.813061
126.734512472,-178.789,2.71918,2.84445,8.59865,-0.581051,6.71756,3.14479,2.94036,-2.26508,1.56297,-3.77526,-1.43903,-2.62119,-0.975037,-1.18107,0.703197,-0.0597514,0.695584,0.206736,-1.20945,-1.74925
126.757732426,-158.456,5.69421,-1.26877,1.2824,-4.72897,3.06047,3.23728,3.32919,-4.0207,3.3508,-5.2695,2.36779,-2.77663,3.64941,-2.46566,2.35497,0.621755,1.76925,-0.304739,0.403634,-1.68713
126.780952381,-187.159,10.5326,22.4322,11.6509,-0.89098,2.86584,3.36199,0.736847,-3.12983,2.49633,-2.64359,-1.63996,-2.67566,-1.57445,-4.33858,-1.3988,-4.53694,-5.36816,-6.33998,-2.72175,-0.951953
126.804172336,-203.237,14.6092,18.2987,12.5279,2.04149,8.49417,3.672,2.54354,2.9707,5.52845,1.94693,0.339548,1.06427,0.234332,0.606432,2.96016,0.443794,-0.0677011,-0.662802,-1.13461,-2.37921
126.827392290,-215.74,11.8991,14.0407,8.54223,4.51385,12.4858,6.5355,6.22262,4.25666,6.25599,2.89755,0.177786,-0.254378,2.97996,2.87994,3.95674,1.61948,2.26788,1.9848,1.12521,-0.691226
126.850612245,-219.741,9.05901,10.6086,4.252,4.06127,11.2064,4.96386,7.31642,7.8464,9.59954,4.8684,1.43009,1.09567,3.95671,2.20624,4.02924,1.92291,3.10833,3.83632,1.55699,-1.63569
126.873832200,-179.58,4.69773,17.6474,8.61191,0.392704,6.59378,0.434902,-0.215412,-3.48762,1.01294,0.439273,1.95602,2.99659,3.08277,2.44474,3.53573,4.00265,2.35816,1.6742,-0.645074,-1.47401
126.897052154,-193.674,10.7214,20.0735,10.7948,-4.19363,8.56793,2.87805,-1.22326,-2.26521,1.22908,-1.32805,1.63932,3.49343,4.7124,0.241054,1.78398,3.61552,4.28116,0.2167,-0.29411,-1.81036
126.920272109,-215.134,18.2793,12.6815,6.02945,-1.56371,6.63417,0.239979,-0.937615,-4.19756,-0.590659,-1.09024,0.748092,1.35271,3.37602,4.23029,7.36001,4.60865,3.29169,1.2137,1.50406,-1.39474
126.943492063,-219.225,23.6253,14.6234,5.0859,2.13065,8.12835,-0.540158,-0.778577,-3.31751,0.364853,0.431772,0.283656,-1.29499,0.853104,1.4047,3.58982,1.27184,2.1103,1.14611,0.175926,-1.51479
126.966712018,-134.78,-17.9809,4.40148,8.89512,-0.556548,5.67807,-0.924033,0.990321,-2.47648,0.670933,-0.990039,1.92301,-2.82752,0.283794,2.36092,5.20867,1.90219,1.268,1.14215,0.277454,-0.496083
126.989931973,-125.959,-14.4486,3.49308,6.26272,-3.54333,2.76905,-0.926057,1.89903,0.426707,1.28573,-2.87578,-0.168662,-1.17756,2.05116,-0.0897855,-0.800039,1.55475,2.13876,2.32042,-0.563293,-1.45129
127.013151927,-139.178,-11.5757,4.60631,5.99498,0.255087,4.52124,-1.33268,2.20352,-2.14387,0.880824,-0.829948,1.74943,0.813045,-0.322071,-0.902273,-0.569987,1.34893,1.50355,2.94406,-1.06711,-1.96839
127.036371882,-154.296,-10.5492,4.42039,4.59904,-1.62715,3.31156,-0.458403,2.43591,-0.114229,0.576277,-1.51556,2.18361,-0.603005,-0.57264,-2.12532,1.69465,-0.281168,0.306231,1.67597,2.20981,1.13276
127.059591837,-161.659,-5.73709,8.90716,4.40625,-0.255377,3.50499,0.993098,2.93505,0.0788386,5.93562,-0.924543,1.66385,-5.65382,-2.04912,-1.34541,0.729541,-2.09716,0.567008,-0.52886,0.328532,-1.08221
127.082811791,-156.814,-5.62849,1.97924,3.83112,-1.79508,2.62024,-3.14332,1.0988,-2.67583,1.22959,-2.45893,-0.159563,0.903424,2.46391,2.9144,2.77757,3.24001,1.71633,-0.797954,-0.97774,-2.26223
127.106031746,-178.88,-5.20674,-0.53303,2.60744,-3.5932,1.72142,-0.937588,-0.684288,-2.51693,2.20567,0.644584,0.551584,-1.06376,3.06347,2.42279,2.84373,2.03925,-1.59398,-1.04434,0.936459,1.91085
127.129251701,-185.109,-6.36897,-1.10473,-1.31816,-7.54303,0.857747,-1.08012,-0.989909,-0.624857,2.42665,-0.0874355,-0.378781,-2.25822,-1.18827,-1.5038,1.14125,-0.0497716,-0.438617,1.09451,3.4,-0.374061
127.152471655,-187.866,-2.35002,-1.04227,-4.65917,-9.29793,-2.018,-4.49482,-2.7369,-2.85498,1.1931,-2.66924,0.639502,-2.49466,-2.71116,-1.45431,1.54285,1.18762,0.610268,0.180972,0.369697,0.368497
127.175691610,-128.09,3.50687,-4.33592,-1.52347,-8.04331,-1.18956,-0.780757,-0.869987,-5.09433,-0.411968,-4.76779,-2.39003,-6.87393,-2.89852,-3.66636,-3.42403,-3.9317,1.26789,0.0832789,1.43443,2.98083
127.198911565,-150.842,6.94593,4.18756,8.97496,1.47942,6.4634,2.68653,3.67248,-3.43511,-1.44986,-1.38567,-1.67316,-3.90989,-1.70507,-2.47502,-0.954062,-2.16935,-1.25518,-2.53464,-2.21899,-3.67588
127.222131519,-163.348,8.04636,1.14486,14.127,2.7467,9.32301,2.02037,4.19939,-2.16529,3.38439,1.82071,2.65392,-0.727019,3.8531,3.44893,1.33385,0.00610412,2.36428,1.37886,-0.163305,-1.51915
127.245351474,-171.997,12.2456,0.634961,12.7814,1.26336,12.313,4.19801,4.20338,-1.09467,3.68059,-1.4742,3.48419,2.355,3.40239,2.30755,4.49841,0.78834,1.84293,0.226023,0.598626,-1.01022
127.268571429,-189.985,15.6448,-0.131709,15.1702,4.92563,9.35581,0.788437,5.91338,0.580131,0.309357,0.848231,1.70005,-0.33098,1.13256,3.09462,5.54505,3.44491,3.90595,2.76782,1.1045,-2.86094
127.291791383,-178.668,-4.13271,5.127,7.3491,-2.54942,9.44754,5.66201,5.95906,-0.164388,3.14327,3.62049,2.71219,0.857168,2.18235,4.20684,2.80541,-0.570764,2.23988,0.994619,2.05592,-0.0857515
127.315011338,-180.415,-9.47963,-0.598486,5.98689,-1.78955,8.80499,5.55803,8.78738,4.16798,6.20914,6.76545,4.14666,1.61246,1.68202,1.51651,1.24025,0.697963,0.86662,1.45663,3.04812,0.142502
127.338231293,-191.848,-9.52047,-0.621062,3.80792,-7.80321,4.17238,3.07272,7.92977,3.80415,5.13281,3.5239,0.569351,1.92891,2.6882,1.11992,1.9213,2.98947,1.38103,2.21765,3.59927,2.64683
127.361451247,-213.869,-3.61624,-4.5687,0.77879,-7.91284,5.72294,-1.39291,5.06726,1.10542,4.87195,2.0136,3.31046,-0.239427,0.213033,-0.314326,2.71877,1.49577,2.94073,3.47326,0.971968,0.122313
127.384671202,-123.23,-17.3048,0.955173,4.41402,-6.88553,0.342684,-6.10717,-1.39057,-3.83214,2.09481,-0.749227,2.73937,-0.907788,0.416992,-0.0777128,1.78794,-1.30251,-1.85027,-2.99138,-2.39083,-2.99156
127.407891156,-124.535,-11.1612,4.30758,8.96719,-0.703189,4.64319,-3.53187,-1.22116,-2.49449,-0.49373,-0.494252,3.35007,0.396566,0.705438,-0.0782668,0.699052,0.651625,-0.946453,-2.17658,-2.89812,-2.67519
127.431111111,-140.063,-8.25226,6.12749,7.7777,0.47547,5.90122,-2.39802,-1.08025,-5.36559,0.978346,-1.54617,3.56485,0.133255,0.813124,-1.23997,0.100425,-0.2822,-0.13888,-0.588998,-2.19389,-3.55564
127.454331066,-156.21,-5.62389,5.46607,5.87445,-1.54372,3.52029,-3.62869,-0.402327,-2.91776,2.87702,-1.04398,4.03927,2.58539,3.52674,-1.24554,1.94827,0.165787,-0.0149556,0.397951,-1.6627,-2.42718
127.477551020,-161.496,-3.04261,9.46399,6.60129,-0.858641,0.620454,-2.09886,-0.606906,-4.71607,2.70854,-0.989202,4.44038,-0.131566,0.670744,-2.38338,0.32477,-2.82057,0.44966,-1.53528,-2.10418,-2.91964
127.500770975,-154.461,-0.536413,2.27557,2.50159,-4.69905,0.791675,-3.20328,-1.28803,-1.86309,2.70966,-0.717568,2.52262,1.49215,2.621,1.2512,0.471757,0.542189,-0.445307,-1.63328,-2.81527,-2.4389
127.523990930,-160.551,0.201391,1.75398,5.99903,-1.60802,1.63074,-4.25755,-0.573677,-0.66628,2.22256,0.921206,0.465365,-0.742407,0.0538899,-2.49281,-1.49272,-3.27134,-1.46727,-2.26348,-1.78803,-1.83321
127.547210884,-167.506,2.13123,-0.856979,4.61656,-0.753063,1.34822,-1.78727,-0.926434,0.598704,2.92095,0.0690398,3.34392,0.467878,0.186533,-1.10415,-1.31868,-2.36235,-0.291578,-2.04758,-2.85954,-1.68549
127.570430839,-175.331,1.65699,2.56599,6.79663,-0.980926,2.0288,-0.108914,1.91302,0.35691,3.97039,1.42264,1.58984,-0.146202,-0.791258,-2.94447,-1.01871,-3.52792,-2.48933,-1.69489,-0.105698,0.0572039
127.593650794,-137.458,13.7866,4.9509,1.17566,-5.93244,-1.76274,-2.10073,-0.29457,-8.04937,-0.590143,-8.2896,-0.484475,-6.01763,-0.492885,-4.99476,-3.54476,-2.71056,2.28258,0.27143,-0.565002,-1.52086
127.616870748,-199.187,14.3595,27.1569,12.8329,0.393014,6.46503,3.02253,-0.672114,-3.35942,3.36124,-0.567816,-1.41559,-1.88567,1.52661,0.171776,-2.53177,-2.07105,-1.72696,-2.5071,-1.18882,-0.892667
127.640090703,-223.285,20.057,24.1696,13.7504,1.70703,8.41477,5.00967,2.5145,0.638219,1.66746,-0.694376,1.80638,2.69601,2.005,1.2118,3.22447,2.51621,1.72944,0.654591,-0.302562,-1.03265
127.663310658,-230.024,26.5845,20.9138,12.8133,3.70648,10.0089,-0.603877,2.61202,0.911529,2.42435,1.93614,1.19717,0.670008,0.420374,1.36816,3.13478,2.00737,2.48984,1.28154,-0.34459,0.143884
127.686530612,-233.655,22.2252,19.0877,11.0285,4.62107,8.828,3.60654,2.62286,2.21918,4.33479,-2.14668,-1.63154,-2,-1.14547,-0.155285,3.70248,5.56968,4.26294,2.19027,2.04687,1.29532
127.709750567,-205.365,0.709714,24.7142,11.9886,-1.45648,9.98322,5.68512,0.519096,-0.152677,4.74773,-0.622241,-1.26017,-2.38172,-3.32248,-3.06575,2.93976,4.15222,4.23075,3.62753,1.60179,1.13779
127.732970522,-216.062,11.5799,17.3962,10.3806,-2.69165,9.19361,1.48642,1.61971,2.46574,4.96367,-0.934903,0.251048,-3.33034,-2.4218,-3.63427,1.73753,2.46011,5.96828,2.55049,2.69312,-1.00259
127.756190476,-227.462,19.7237,10.6859,2.81017,-0.689874,6.46531,-0.262231,1.57109,-2.275,0.707438,-2.54994,-2.29612,-2.81389,-2.92497,-4.57993,-0.156575,-1.21629,1.28028,2.64762,2.27522,1.65692
127.779410431,-229.999,20.7514,13.5696,5.63883,0.653306,5.97188,0.318073,2.30423,2.99299,3.56421,-2.3883,-1.15112,-2.14079,-4.35359,-2.7683,0.00597212,-1.50698,2.16943,3.29649,2.28982,0.813307
127.802630385,-120.102,-15.4771,1.22221,2.58343,-4.39601,2.03297,-1.31635,0.838448,-2.63264,1.67968,-0.507939,4.57594,-0.57323,-0.897943,-2.71546,-1.36248,-1.5152,0.871072,1.18334,3.00022,0.0687829
127.825850340,-137.443,-18.8228,-2.17875,3.38222,-4.98005,1.98129,-3.97175,1.35281,-2.45643,0.567176,-2.85059,2.27839,1.16521,0.95064,-1.50263,-0.989752,-1.29187,0.783017,0.884981,-0.0246545,-0.928938
127.849070295,-149.827,-17.5212,-3.31184,0.0879099,-4.53584,1.73172,-3.00749,1.40477,-1.02743,1.92727,1.43828,3.4317,0.212197,-1.76371,-3.31394,-1.75094,-0.254528,0.29093,2.47552,1.93737,-0.0180458
127.872290249,-165.229,-17.46,-5.7318,-5.68334,-8.75196,-2.64614,-4.37935,-1.96237,-4.19154,1.39404,1.87712,2.99675,-1.38866,-0.43493,-5.16261,-3.49366,-1.58309,1.98887,1.75287,0.318889,0.330056
127.895510204,-168.601,-8.78644,-0.395525,-3.08021,-8.02959,-1.68503,-5.3296,-3.26041,-5.43771,-0.0185027,-1.36501,1.91242,-2.34058,-0.286969,-3.72866,-1.1478,-2.49222,1.23426,1.1518,1.1842,-0.108418
127.918730159,-157.587,5.45394,11.5511,7.94058,-1.51205,3.30512,-1.16434,1.4973,-3.87966,-1.16407,-1.66526,0.728693,-1.32482,0.860236,-0.316113,0.299194,3.50688,3.72635,0.353809,0.142275,-1.43043
127.941950113,-175.744,9.0469,13.3448,13.9031,1.58135,5.57517,-0.416195,0.268006,-2.65151,1.05905,-1.12537,-0.19441,-1.48641,0.554029,-2.73071,-0.053443,0.665192,2.43519,1.01606,1.30435,0.909786
127.965170068,-181.626,10.8074,12.6532,9.94468,1.93975,3.53179,2.85774,0.672829,-0.689465,1.51601,-3.27813,-1.03142,-5.01921,-2.52684,-2.25152,1.64311,2.43052,2.70629,2.53874,3.21913,-0.492277
127.988390023,-188.815,11.7495,10.2022,9.22438,-0.499069,1.49436,-0.0027666,0.335387,-1.18242,2.93404,-1.0297,-0.845079,-2.53545,-2.20107,-1.74998,0.708391,1.35529,3.28054,2.23737,2.19413,0.908744
128.011609977,-141.519,11.7535,5.12383,3.91743,-1.64487,0.665158,-2.01069,0.60761,-2.78692,-2.41723,-5.32389,-3.37036,-4.34744,-2.25291,-4.16308,-3.40906,-4.18161,0.28871,-0.0122636,0.362346,0.627671
128.034829932,-156.337,5.88822,-0.271704,10.7753,5.03023,13.5246,3.21571,4.14343,-1.2743,1.67958,-1.73054,1.09898,-0.976298,1.0184,0.686063,-0.212008,-1.31426,-0.644502,-2.44961,-1.81798,-4.37659
128.058049887,-171.648,8.04818,-1.64523,15.2461,2.62841,13.7642,4.45396,11.9921,-0.863655,1.73195,-3.37051,3.76976,-1.27826,3.61846,1.67934,3.15628,-1.29292,2.7486,-1.20899,1.36305,-1.23266
128.081269841,-181.223,12.0665,-4.65553,10.8528,0.200631,11.6893,4.52594,10.8776,3.14322,5.93115,1.19019,5.13654,0.609704,2.60917,0.559981,4.26178,-2.01126,2.84668,-0.450231,-0.00618813,-2.31052
128.104489796,-199.172,8.85422,-1.97522,4.84065,-1.06494,9.33162,6.27752,9.14263,5.32599,6.16951,6.27614,6.25628,3.07963,2.34562,0.47789,1.74104,1.76801,3.07954,1.81552,1.91447,-0.138066
128.127709751,-182.883,-0.534801,3.91972,1.71453,-3.32377,7.63195,4.3776,6.76275,3.99573,6.70386,6.38058,5.78404,4.23358,3.64355,-2.36631,-1.09043,-0.910349,1.94445,2.81494,2.98746,4.54462
128.150929705,-195.125,0.9742,1.11147,0.579902,-3.2226,5.38036,2.7279,5.11379,4.04793,7.91976,6.46856,6.12824,2.79949,1.94366,-0.217452,-0.900554,-0.426721,2.72131,3.99179,5.22762,3.17207
128.174149660,-200.902,-1.44892,-2.05175,-3.77977,-5.40881,2.5048,0.723072,3.10743,2.38472,5.05036,3.65977,5.08757,3.63472,1.20912,-0.724407,0.808978,-0.907606,0.865647,2.2407,3.69545,4.51483
128.197369615,-201.778,-6.5687,-4.5263,-5.33784,-7.47359,3.03061,0.618264,2.9816,1.13777,6.00613,4.8492,3.44259,2.20097,0.373636,-3.05426,-1.2239,-2.53666,-1.20561,1.16463,2.46139,3.6766
128.220589569,-126.788,-15.0956,3.78533,6.70829,0.0210079,4.0992,-3.82268,-0.0805057,-4.89282,-2.44615,-3.25443,0.621202,-1.32649,0.337713,-1.45661,-0.577697,0.789586,-0.84994,-0.769309,1.77491,2.17573
128.243809524,-134.346,-11.3298,5.69011,10.3882,3.0958,8.0755,-0.929767,2.03532,-2.706,-2.21031,-1.92958,0.744382,-1.43919,1.41777,-1.21156,-0.594082,0.661964,1.25867,2.49143,2.85595,2.61462
128.267029478,-150.381,-10.0414,8.98602,11.1709,-0.11914,6.07122,-0.284575,1.62985,-3.58623,-0.583122,-2.05612,0.645901,-0.758221,-0.580779,-2.5786,0.273483,1.31333,2.97707,5.34123,2.90503,0.867455
128.290249433,-161.564,-6.48355,8.6283,10.9506,1.03044,4.66069,0.125156,2.5155,-4.62602,-0.755193,-2.8184,2.43428,-4.14667,-0.855893,-5.78614,-1.03887,1.13967,4.25817,4.75085,3.50193,2.05756
128.313469388,-159.69,-6.18419,8.17339,11.578,1.89063,5.70951,-3.17286,3.1045,0.0382919,2.89869,-3.01515,0.0754084,-3.8967,-1.89487,-3.9611,-0.31375,1.66597,1.54448,2.06719,3.80575,1.24343
128.336689342,-147.004,-2.83617,3.97971,4.72398,-2.3398,4.3831,-0.349891,0.401864,-3.48829,-0.377231,-1.43735,1.01454,-2.30346,1.55093,-0.00482532,0.770776,0.624551,0.764644,0.28732,2.27652,3.41777
128.359909297,-162.114,-1.31198,1.50899,6.55525,1.87202,5.19616,-1.04272,1.79171,-1.94109,1.35576,-0.0518028,1.51588,-3.86546,-2.90574,-1.918,-0.678468,-0.692419,1.262,1.30863,2.41607,1.21618
128.383129252,-173.113,-0.528393,2.88849,8.66157,-1.30276,3.91996,0.356687,4.5859,-1.98898,1.41825,-3.6368,-0.761347,-4.1677,-2.59224,-4.58131,-1.78347,-3.557,1.90353,3.26554,2.26471,0.246178
128.406349206,-185.95,3.76684,5.47107,7.88779,0.0135575,3.90727,-1.05682,1.53662,-0.722528,3.73187,-2.23642,-0.105064,-4.52897,-1.7735,-5.75205,-1.98167,-1.70779,4.35864,2.85892,1.21481,-0.171042
128.429569161,-179.802,9.2348,21.3673,6.80697,-0.686073,1.56102,0.641611,-2.75343,-2.28959,2.05085,-3.76887,-1.79516,-2.76704,-4.33003,-6.47239,-5.08638,-4.26917,-2.19093,-2.30208,-0.607051,0.0428151
128.452789116,-201.247,13.7249,19.8463,12.1847,3.21176,10.1215,5.66818,1.08091,-0.236452,2.19552,-0.706882,-0.0293916,0.619191,0.949224,-0.76934,-0.350474,1.91729,2.08563,-2.35234,-1.73029,-3.21321
128.476009070,-210.986,14.5499,14.2555,9.34857,6.35932,12.9161,6.39855,5.10861,0.920282,4.01363,2.25253,1.62421,2.14149,1.31776,-0.411745,0.432937,3.37111,4.15998,-0.0474363,-0.25111,-1.03497
128.499229025,-216.057,10.1071,11.7684,6.9661,3.90827,11.9695,5.79198,7.29542,3.38407,6.08418,4.51508,3.46432,0.92592,1.42751,-0.380127,1.94197,5.55233,5.33107,0.243717,2.17134,2.37286
128.522448980,-183.316,3.51282,15.7837,6.17627,0.689977,10.6356,3.99956,3.69116,-2.49753,5.25707,-0.513835,0.453239,-2.65142,2.65814,-1.78279,5.27893,5.86151,4.66839,1.77173,3.53066,2.3226
128.545668934,-184.097,2.87172,21.9416,9.32803,-0.404229,8.90788,2.28721,0.945216,-3.49643,4.7317,-0.0812631,-0.428671,-2.96847,0.63054,-2.49822,3.34866,4.95018,5.82765,1.22178,0.820874,0.56468
128.568888889,-196.759,8.75628,16.8745,10.6601,-1.5018,8.89153,1.30404,2.67314,-2.86174,2.91302,-1.17467,0.892482,-4.58107,-0.677333,-0.607285,2.94555,3.08132,5.75062,2.09649,2.96357,0.272508
128.592108844,-203.461,6.96437,14.78,8.18493,-1.91628,8.49201,2.21514,2.04025,-4.15313,1.69843,-2.3918,-1.12276,-6.12576,-2.1628,-4.99476,1.32782,3.15876,5.88465,1.69876,3.00005,1.71539
128.615328798,-172.43,-5.12476,11.6077,12.0913,-4.45513,5.66723,-1.08314,2.40602,-1.75547,2.57876,-1.26974,0.426384,-3.99878,-4.30539,-2.29037,4.63485,2.16493,3.08364,2.96125,2.40016,1.20531
128.638548753,-123.704,-14.6378,0.797655,6.74256,-1.85583,1.11788,-3.83508,-0.513866,-1.82564,0.875819,-2.05582,1.25395,0.982883,0.987179,0.966786,1.53303,1.15751,0.561654,-1.46163,-2.37272,-1.16148
128.661768707,-135.517,-13.7953,2.33947,4.79697,-1.63884,6.59514,-1.7265,1.73957,-2.16127,-0.727611,-2.41136,0.583077,-1.582,-2.40523,0.351673,3.05712,-0.135217,0.60481,-0.577716,-1.49438,-0.23791
128.684988662,-149.342,-8.92955,4.56848,5.80673,-3.4575,5.27819,-0.985003,0.456429,-3.93085,-0.289905,-0.977672,0.181312,-2.02007,0.784288,-0.427954,1.91441,0.32735,0.87861,0.901617,-1.50915,-0.672415
128.708208617,-158.073,-6.16773,5.26304,6.13322,0.059356,3.01652,-0.494591,0.514739,-4.9085,1.74217,-2.01229,1.43662,-3.65376,-1.44623,-2.38612,2.39151,-1.23271,-1.5884,0.298841,-2.16917,-0.224782
128.731428571,-150.721,-3.45893,0.637701,6.37494,-5.19284,5.1719,-4.34291,1.83161,-4.02966,2.59722,-2.95358,-1.82539,-4.07969,-2.04315,-0.219351,0.157245,0.810005,-0.994834,-2.61096,-1.74967,-2.0023
128.754648526,-168.234,-0.463081,4.15633,3.93746,-3.75364,1.4791,-2.20366,-0.951712,-2.80248,0.622716,0.760287,0.0694414,-2.22702,0.205903,0.114736,-0.290155,1.81745,0.512153,-1.25578,-1.621,-1.06089
128.777868481,-182.294,-5.19834,-1.71728,-1.30993,-7.10309,0.496045,-2.95973,-0.968879,-3.49539,2.4249,2.05474,-0.410613,-2.67111,-0.828611,-1.62172,0.262971,0.658367,0.954504,-0.668887,-0.889732,0.881625
128.801088435,-187.913,-2.11724,-3.29645,-3.72913,-11.4039,-2.37889,-4.34974,-3.9253,-5.02709,1.58164,0.0186669,-0.0969996,-3.23962,-2.04379,-2.48989,-0.289327,0.287864,1.14593,0.091431,-0.287242,1.84674
128.824308390,-167.826,-3.99845,-12.398,-3.33113,-9.40949,-2.95193,-3.22285,-0.455409,-3.46242,1.41112,-3.71904,-0.68886,-2.76628,-0.701164,-2.69741,0.330395,-0.473059,1.50921,-0.790437,-0.0448646,1.09226
128.847528345,-149.759,9.85797,4.33503,7.944,1.24868,7.73645,1.00224,-0.285645,-2.83065,0.155822,-2.92701,-0.773366,-3.14777,-4.37144,-4.84709,-4.11139,-3.98944,-2.32347,-2.25826,-0.31386,-1.82447
128.870748299,-160.675,7.47184,0.965941,12.4131,2.00717,9.98609,3.59284,7.46011,0.502064,1.53873,-1.413,0.51248,-0.525459,0.720231,-0.142366,0.324134,-1.28521,0.0387405,-1.60036,0.106171,0.241184
128.893968254,-172.566,9.25008,2.44046,14.5433,1.87099,10.5321,2.64826,7.18626,0.453638,3.01906,-0.750641,1.0436,-0.744336,2.46206,2.5795,3.62238,2.26233,4.86623,1.37509,1.32807,0.554544
128.917188209,-188.703,12.6649,-2.92677,16.3994,3.38219,12.5969,5.00283,6.48051,-0.466169,0.673426,0.550535,1.79063,-1.29562,-0.427165,1.73772,3.39888,2.45075,4.79618,5.41591,4.28807,1.01963
128.940408163,-172.668,-1.034,5.18032,12.0638,0.663487,10.3475,4.06826,5.25517,-1.36332,3.62579,0.765764,1.31717,0.330119,2.84373,4.22954,3.15399,-0.274512,2.62024,2.89424,2.30199,-0.396034
128.963628118,-181.896,-9.79162,0.166703,9.3327,-1.4022,7.89129,4.99746,6.8074,3.61162,4.62704,5.71661,5.758,3.3729,1.50913,1.33784,0.961998,1.34349,1.12679,2.0067,1.33649,0.806202
128.986848073,-190.387,-9.686,-0.729308,4.2427,-6.00621,3.30316,1.65289,6.23004,3.78518,5.37158,4.7812,2.61086,4.02082,4.76476,2.49733,1.51899,1.991,1.46724,1.44705,4.32499,3.13803
129.010068027,-199.019,-8.11523,-3.32049,2.84823,-9.68397,3.46568,-0.23171,4.80231,1.20248,3.4031,2.61545,2.47921,0.955593,-0.891695,-0.759088,1.42161,-1.62123,-0.609258,1.54091,2.15616,1.99093
129.033287982,-158.224,-25.752,-2.59231,5.30887,-5.49371,2.10656,-4.27895,0.576613,-3.40787,-0.633678,-0.317439,3.94118,0.153057,1.23802,-1.22067,1.48761,0.12157,-0.131467,1.44413,2.89626,1.75955
129.056507937,-128.543,-14.0201,4.97541,10.0409,1.7548,6.96935,-0.436888,4.71081,0.354838,-0.00106886,-2.38809,-1.53943,-3.94796,-0.707309,-1.81491,-0.258658,0.289135,1.40465,2.05002,-0.878478,-2.28705
129.079727891,-135.575,-9.0596,5.9609,9.36985,-0.284511,7.65163,-0.712521,3.98221,-1.28852,-0.0541358,-4.77355,1.84968,-2.70081,-3.76398,-2.87693,0.325677,-0.254397,0.791937,0.608918,0.507368,-0.963117
129.102947846,-151.782,-5.48141,8.1493,10.5659,1.4241,6.38627,-0.500513,2.51053,1.4007,0.917959,-4.70887,-0.0996305,-3.63636,-2.19336,-3.5227,1.33215,0.49218,3.1308,2.94674,-0.0757732,-1.21103
129.126167800,-157.398,-5.15726,9.0052,5.90887,1.60151,5.21035,2.05486,4.86443,-2.43921,1.86402,-3.26518,0.957937,-4.9211,-1.14148,-2.39482,1.16127,-0.511069,1.92406,2.78629,1.14965,-1.15763
129.149387755,-149.431,-0.759277,3.86965,6.74381,-0.839747,5.9051,-1.4441,2.51586,-2.77454,1.76544,-2.68551,-1.02262,-2.09813,0.771729,1.50939,0.705838,1.07311,0.546066,-0.0675502,-0.0118461,-2.02941
129.172607710,-158.824,0.977493,1.73289,6.89871,0.601081,5.14272,0.725407,1.30873,-0.183178,2.40274,-1.87659,-0.161729,-1.45071,-0.49604,0.129584,0.375864,-0.510915,1.42213,0.724522,2.49453,1.73558
129.195827664,-166.32,5.87606,-0.178766,6.89645,0.722329,6.09161,1.25862,1.11324,0.243058,1.84124,-0.818628,-0.359053,-3.38523,1.31912,-0.23778,-1.11875,-1.02386,2.69128,2.32233,1.03447,0.112812
129.219047619,-174.087,7.1023,2.47677,6.63825,-0.297496,5.63716,3.41159,3.1536,-1.8835,1.55384,-1.23895,0.673275,-2.52175,-0.915762,-1.36747,-0.1512,0.108235,1.21657,1.99486,1.18988,-0.758252
